name	dataset	caption	audio_path	mel_path	duration
Broad Sword Scrape On Stone 01.wav	adobe	broad sword scrape on stone 	adobe/Weapons/Broad Sword Scrape On Stone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Scrape On Stone 01_mel.npy	0.9992291666666666
Broad Sword Scrape On Stone 02.wav	adobe	broad sword scrape on stone 	adobe/Weapons/Broad Sword Scrape On Stone 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Scrape On Stone 02_mel.npy	0.6401666666666667
Broad Sword Slide Off Sword 01.wav	adobe	broad sword slide off sword 	adobe/Weapons/Broad Sword Slide Off Sword 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Slide Off Sword 01_mel.npy	1.7387291666666669
Broad Sword Slide Off Sword 02.wav	adobe	broad sword slide off sword 	adobe/Weapons/Broad Sword Slide Off Sword 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Broad Sword Slide Off Sword 02_mel.npy	0.6233125
Bullet 3030 Rifle 3 Shell Drop 02.wav	adobe	bullet  rifle  shell drop 	adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 02_mel.npy	1.1300625
Bullet 3030 Rifle 3 Shell Drop 03.wav	adobe	bullet  rifle  shell drop 	adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 03_mel.npy	4.157333333333334
Bullet 3030 Rifle 3 Shell Drop 04.wav	adobe	bullet  rifle  shell drop 	adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle 3 Shell Drop 04_mel.npy	2.5353125
Bullet 3030 Rifle Shell Drop 02.wav	adobe	bullet  rifle shell drop 	adobe/Weapons/Bullet 3030 Rifle Shell Drop 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle Shell Drop 02_mel.npy	1.7173541666666667
Bullet 3030 Rifle Shell Drop 03.wav	adobe	bullet  rifle shell drop 	adobe/Weapons/Bullet 3030 Rifle Shell Drop 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle Shell Drop 03_mel.npy	1.0004791666666666
Bullet 3030 Rifle Shell Drop 05.wav	adobe	bullet  rifle shell drop 	adobe/Weapons/Bullet 3030 Rifle Shell Drop 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 3030 Rifle Shell Drop 05_mel.npy	1.826625
Bullet 9mm 3 Shell Drop 01.wav	adobe	bullet mm  shell drop 	adobe/Weapons/Bullet 9mm 3 Shell Drop 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 9mm 3 Shell Drop 01_mel.npy	1.5368958333333331
Bullet 9mm 3 Shell Drop 03.wav	adobe	bullet mm  shell drop 	adobe/Weapons/Bullet 9mm 3 Shell Drop 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 9mm 3 Shell Drop 03_mel.npy	1.9366666666666668
Bullet 9mm Shell Drop 01.wav	adobe	bullet mm shell drop 	adobe/Weapons/Bullet 9mm Shell Drop 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 9mm Shell Drop 01_mel.npy	1.7122708333333334
Bullet 9mm Shell Drop 02.wav	adobe	bullet mm shell drop 	adobe/Weapons/Bullet 9mm Shell Drop 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet 9mm Shell Drop 02_mel.npy	0.7345833333333334
Bullet Ricochet 01.wav	adobe	bullet ricochet 	adobe/Weapons/Bullet Ricochet 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Ricochet 01_mel.npy	0.8985
Bullet Shell 12 Gauge Cock 01.wav	adobe	bullet shell  gauge cock 	adobe/Weapons/Bullet Shell 12 Gauge Cock 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Cock 01_mel.npy	1.6739375
Bullet Shell 12 Gauge Cock Fast 01.wav	adobe	bullet shell  gauge cock fast 	adobe/Weapons/Bullet Shell 12 Gauge Cock Fast 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Cock Fast 01_mel.npy	0.5726875
Bullet Shell 12 Gauge Cock From Distance 01.wav	adobe	bullet shell  gauge cock from distance 	adobe/Weapons/Bullet Shell 12 Gauge Cock From Distance 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Cock From Distance 01_mel.npy	0.52725
Bullet Shell 12 Gauge Eject Shells On Boardwalk 01.wav	adobe	bullet shell  gauge eject shells on boardwalk 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Boardwalk 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Boardwalk 01_mel.npy	1.2845
Bullet Shell 12 Gauge Eject Shells On Boardwalk 02.wav	adobe	bullet shell  gauge eject shells on boardwalk 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Boardwalk 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Boardwalk 02_mel.npy	1.0935
Bullet Shell 12 Gauge Eject Shells On Dirt 03.wav	adobe	bullet shell  gauge eject shells on dirt 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Dirt 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Dirt 03_mel.npy	0.6908541666666667
Bullet Shell 12 Gauge Eject Shells On Metal Surface 01.wav	adobe	bullet shell  gauge eject shells on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Metal Surface 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Metal Surface 01_mel.npy	1.6580625
Bullet Shell 12 Gauge Eject Shells On Metal Surface 02.wav	adobe	bullet shell  gauge eject shells on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Metal Surface 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Metal Surface 02_mel.npy	3.155270833333333
Bullet Shell 12 Gauge Eject Shells On Wood Floor 03.wav	adobe	bullet shell  gauge eject shells on wood floor 	adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Wood Floor 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Eject Shells On Wood Floor 03_mel.npy	3.5226041666666665
Bullet Shell 12 Gauge Load Three Shells 01.wav	adobe	bullet shell  gauge load three shells 	adobe/Weapons/Bullet Shell 12 Gauge Load Three Shells 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Load Three Shells 01_mel.npy	8.352583333333333
Bullet Shell 12 Gauge Shells Drop On Metal Surface 01.wav	adobe	bullet shell  gauge shells drop on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Shells Drop On Metal Surface 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Shells Drop On Metal Surface 01_mel.npy	1.8385
Bullet Shell 12 Gauge Shells Drop On Metal Surface 02.wav	adobe	bullet shell  gauge shells drop on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Shells Drop On Metal Surface 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Shells Drop On Metal Surface 02_mel.npy	0.9350625
Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 01.wav	adobe	bullet shell  gauge shells multiple drop on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 01_mel.npy	4.556041666666666
Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 02.wav	adobe	bullet shell  gauge shells multiple drop on metal surface 	adobe/Weapons/Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12 Gauge Shells Multiple Drop On Metal Surface 02_mel.npy	1.2777708333333333
Bullet Shell 12GA Drop On Dirt 03.wav	adobe	bullet shell ga drop on dirt 	adobe/Weapons/Bullet Shell 12GA Drop On Dirt 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Dirt 03_mel.npy	0.5470625
Bullet Shell 12GA Drop On Dirt 04.wav	adobe	bullet shell ga drop on dirt 	adobe/Weapons/Bullet Shell 12GA Drop On Dirt 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Dirt 04_mel.npy	0.9615625
Bullet Shell 12GA Drop On Hollow Wood 02.wav	adobe	bullet shell ga drop on hollow wood 	adobe/Weapons/Bullet Shell 12GA Drop On Hollow Wood 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Hollow Wood 02_mel.npy	1.1065208333333334
Bullet Shell 12GA Drop On Hollow Wood 04.wav	adobe	bullet shell ga drop on hollow wood 	adobe/Weapons/Bullet Shell 12GA Drop On Hollow Wood 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Hollow Wood 04_mel.npy	1.4473958333333334
Bullet Shell 12GA Drop On Leaves 04.wav	adobe	bullet shell ga drop on leaves 	adobe/Weapons/Bullet Shell 12GA Drop On Leaves 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Leaves 04_mel.npy	0.7085208333333334
Bullet Shell 12GA Drop On Solid Wood 02.wav	adobe	bullet shell ga drop on solid wood 	adobe/Weapons/Bullet Shell 12GA Drop On Solid Wood 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Solid Wood 02_mel.npy	0.9305
Bullet Shell 12GA Drop On Solid Wood 05.wav	adobe	bullet shell ga drop on solid wood 	adobe/Weapons/Bullet Shell 12GA Drop On Solid Wood 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Drop On Solid Wood 05_mel.npy	0.8259791666666667
Bullet Shell 12GA Dropping On Cement 02.wav	adobe	bullet shell ga dropping on cement 	adobe/Weapons/Bullet Shell 12GA Dropping On Cement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Dropping On Cement 02_mel.npy	0.8693333333333333
Bullet Shell 12GA Dropping On Cement 04.wav	adobe	bullet shell ga dropping on cement 	adobe/Weapons/Bullet Shell 12GA Dropping On Cement 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Dropping On Cement 04_mel.npy	1.6
Bullet Shell 12GA Dropping On Hollow Wood 04.wav	adobe	bullet shell ga dropping on hollow wood 	adobe/Weapons/Bullet Shell 12GA Dropping On Hollow Wood 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Dropping On Hollow Wood 04_mel.npy	1.376
Bullet Shell 12GA Dropping On Metal 03.wav	adobe	bullet shell ga dropping on metal 	adobe/Weapons/Bullet Shell 12GA Dropping On Metal 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Dropping On Metal 03_mel.npy	2.901333333333333
Bullet Shell 12GA Dropping On Metal 04.wav	adobe	bullet shell ga dropping on metal 	adobe/Weapons/Bullet Shell 12GA Dropping On Metal 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 12GA Dropping On Metal 04_mel.npy	2.533333333333333
Bullet Shell 16GA Drop On Trunk 02.wav	adobe	bullet shell ga drop on trunk 	adobe/Weapons/Bullet Shell 16GA Drop On Trunk 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 16GA Drop On Trunk 02_mel.npy	1.7708958333333331
Bullet Shell 16GA Drop On Trunk 05.wav	adobe	bullet shell ga drop on trunk 	adobe/Weapons/Bullet Shell 16GA Drop On Trunk 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 16GA Drop On Trunk 05_mel.npy	0.8106666666666666
Bullet Shell 22 Dropping On Cement 03.wav	adobe	bullet shell  dropping on cement 	adobe/Weapons/Bullet Shell 22 Dropping On Cement 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Cement 03_mel.npy	1.112
Bullet Shell 22 Dropping On Cement 04.wav	adobe	bullet shell  dropping on cement 	adobe/Weapons/Bullet Shell 22 Dropping On Cement 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Cement 04_mel.npy	0.768
Bullet Shell 22 Dropping On Hollow Wood 03.wav	adobe	bullet shell  dropping on hollow wood 	adobe/Weapons/Bullet Shell 22 Dropping On Hollow Wood 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Hollow Wood 03_mel.npy	0.6266666666666667
Bullet Shell 22 Dropping On Hollow Wood 04.wav	adobe	bullet shell  dropping on hollow wood 	adobe/Weapons/Bullet Shell 22 Dropping On Hollow Wood 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Hollow Wood 04_mel.npy	0.9386666666666666
Bullet Shell 22 Dropping On Metal 03.wav	adobe	bullet shell  dropping on metal 	adobe/Weapons/Bullet Shell 22 Dropping On Metal 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Metal 03_mel.npy	2.965333333333333
Bullet Shell 22 Dropping On Solid Wood 04.wav	adobe	bullet shell  dropping on solid wood 	adobe/Weapons/Bullet Shell 22 Dropping On Solid Wood 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 22 Dropping On Solid Wood 04_mel.npy	0.6613333333333333
Bullet Shell 270 Rifle Cock 01.wav	adobe	bullet shell  rifle cock 	adobe/Weapons/Bullet Shell 270 Rifle Cock 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Cock 01_mel.npy	0.6914375
Bullet Shell 270 Rifle Cock 02.wav	adobe	bullet shell  rifle cock 	adobe/Weapons/Bullet Shell 270 Rifle Cock 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Cock 02_mel.npy	0.5161041666666667
Bullet Shell 270 Rifle Eject Shells 01.wav	adobe	bullet shell  rifle eject shells 	adobe/Weapons/Bullet Shell 270 Rifle Eject Shells 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Eject Shells 01_mel.npy	2.3449166666666668
Bullet Shell 270 Rifle Eject Shells On Boardwalk 01.wav	adobe	bullet shell  rifle eject shells on boardwalk 	adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Boardwalk 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Boardwalk 01_mel.npy	2.5070833333333336
Bullet Shell 270 Rifle Eject Shells On Dirt 01.wav	adobe	bullet shell  rifle eject shells on dirt 	adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Dirt 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Dirt 01_mel.npy	1.919375
Bullet Shell 270 Rifle Eject Shells On Metal Surface 01.wav	adobe	bullet shell  rifle eject shells on metal surface 	adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Metal Surface 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Metal Surface 01_mel.npy	3.361104166666667
Bullet Shell 270 Rifle Eject Shells On Wood Floor 03.wav	adobe	bullet shell  rifle eject shells on wood floor 	adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Wood Floor 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Eject Shells On Wood Floor 03_mel.npy	2.6145416666666668
Bullet Shell 270 Rifle Load Round 01.wav	adobe	bullet shell  rifle load round 	adobe/Weapons/Bullet Shell 270 Rifle Load Round 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 270 Rifle Load Round 01_mel.npy	1.9413333333333331
Bullet Shell 30 Dropping On Cement 03.wav	adobe	bullet shell  dropping on cement 	adobe/Weapons/Bullet Shell 30 Dropping On Cement 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 30 Dropping On Cement 03_mel.npy	1.3146666666666669
Bullet Shell 30 Dropping On Cement 04.wav	adobe	bullet shell  dropping on cement 	adobe/Weapons/Bullet Shell 30 Dropping On Cement 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 30 Dropping On Cement 04_mel.npy	0.88
Bullet Shell 30 Dropping On Hollow Wood 03.wav	adobe	bullet shell  dropping on hollow wood 	adobe/Weapons/Bullet Shell 30 Dropping On Hollow Wood 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 30 Dropping On Hollow Wood 03_mel.npy	1.397333333333333
Bullet Shell 3030 Drop On Hollow Wood 01.wav	adobe	bullet shell  drop on hollow wood 	adobe/Weapons/Bullet Shell 3030 Drop On Hollow Wood 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Hollow Wood 01_mel.npy	0.7053333333333334
Bullet Shell 3030 Drop On Hollow Wood 05.wav	adobe	bullet shell  drop on hollow wood 	adobe/Weapons/Bullet Shell 3030 Drop On Hollow Wood 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Hollow Wood 05_mel.npy	1.1850625
Bullet Shell 3030 Drop On Leaves 05.wav	adobe	bullet shell  drop on leaves 	adobe/Weapons/Bullet Shell 3030 Drop On Leaves 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Leaves 05_mel.npy	1.0165
Bullet Shell 3030 Drop On Leaves 07.wav	adobe	bullet shell  drop on leaves 	adobe/Weapons/Bullet Shell 3030 Drop On Leaves 07.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Leaves 07_mel.npy	0.5353125
Bullet Shell 3030 Drop On Metal 04.wav	adobe	bullet shell  drop on metal 	adobe/Weapons/Bullet Shell 3030 Drop On Metal 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Metal 04_mel.npy	1.286875
Bullet Shell 3030 Drop On Metal 05.wav	adobe	bullet shell  drop on metal 	adobe/Weapons/Bullet Shell 3030 Drop On Metal 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Metal 05_mel.npy	1.0535208333333332
Bullet Shell 3030 Drop On Sand 05.wav	adobe	bullet shell  drop on sand 	adobe/Weapons/Bullet Shell 3030 Drop On Sand 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Weapons/Bullet Shell 3030 Drop On Sand 05_mel.npy	0.6137916666666666
